销售日期	扫码销售时间	单品编码	销量(千克)	销售单价(元/千克)	销售类型	是否打折销售
2020-07-28	17:28:56.755	102900005116714	0.308 	11.90 	销售	是
2020-07-28	17:29:08.468	102900005115779	0.334 	12.00 	销售	否
2020-07-28	17:29:08.533	102900011009970	0.414 	8.00 	销售	否
2020-07-28	17:29:08.655	102900005115823	0.401 	9.00 	销售	否
2020-07-28	17:29:50.983	102900005116547	0.481 	10.00 	销售	否
2020-07-28	17:29:58.889	102900005115984	0.313 	8.00 	销售	否
2020-07-28	17:30:39.920	102900005115984	0.464 	8.00 	销售	否
2020-07-28	17:30:47.826	102900011009444	0.551 	8.00 	销售	否
2020-07-28	17:30:54.389	102900005115786	0.321 	5.00 	销售	否
2020-07-28	17:30:57.983	102900005117056	0.401 	9.00 	销售	否
2020-07-28	17:33:23.873	102900011009444	0.639 	8.00 	销售	否
2020-07-28	17:34:26.910	102900005116530	0.242 	19.80 	销售	否
2020-07-28	17:34:26.974	102900005116257	0.412 	9.00 	销售	否
2020-07-28	17:34:44.924	102900011009444	0.301 	7.30 	销售	是
2020-07-28	17:36:10.540	102900005115779	0.417 	12.00 	销售	否
2020-07-28	17:38:12.592	102900005116714	0.594 	12.40 	销售	是
2020-07-28	17:41:13.483	102900005115823	0.512 	9.00 	销售	否
2020-07-28	17:41:51.166	102900011009444	0.727 	8.00 	销售	否
2020-07-28	17:42:25.342	102900005115779	0.326 	12.00 	销售	否
2020-07-28	17:42:36.334	102900005116530	0.152 	19.80 	销售	否
2020-07-28	17:42:37.951	102900005117056	0.356 	9.00 	销售	否
2020-07-28	17:42:50.295	102900005116899	0.409 	12.00 	销售	否
2020-07-28	17:42:58.009	102900005116530	0.162 	19.80 	销售	否
2020-07-28	17:42:58.072	102900005117056	0.234 	9.00 	销售	否
2020-07-28	17:43:20.842	102900005115984	0.464 	8.00 	销售	否
2020-07-28	17:43:54.358	102900005116530	0.232 	19.80 	销售	否
2020-07-28	17:44:15.643	102900005116530	0.278 	19.80 	销售	否
2020-07-28	17:44:46.644	102900005116899	0.301 	12.00 	销售	否
2020-07-28	17:45:50.730	102900005115984	0.326 	8.00 	销售	否
2020-07-28	17:48:04.701	102900005116530	0.071 	19.80 	销售	否
2020-07-28	17:48:08.764	102900051010455	0.423 	9.00 	销售	否
2020-07-28	17:48:14.108	102900005115984	0.263 	8.00 	销售	否
2020-07-28	17:50:18.608	102900005117056	0.245 	7.50 	销售	是
2020-07-28	17:50:42.311	102900005115960	0.447 	3.00 	销售	是
2020-07-28	17:50:56.014	102900011009970	0.589 	8.00 	销售	否
2020-07-28	17:51:07.076	102900005116226	0.303 	7.60 	销售	否
2020-07-28	17:51:12.674	102900005115823	0.368 	8.20 	销售	是
2020-07-28	17:51:23.780	102900051004294	0.159 	12.00 	销售	否
2020-07-28	17:53:17.967	102900005115779	0.142 	12.00 	销售	否
2020-07-28	17:53:43.267	102900005119944	0.295 	18.00 	销售	否
2020-07-28	17:53:43.329	102900005115984	0.389 	8.00 	销售	否
2020-07-28	17:53:43.390	102900005116714	0.644 	14.00 	销售	否
2020-07-28	17:54:23.741	102900005115793	0.782 	16.00 	销售	否
2020-07-28	17:56:13.792	102900005116547	0.501 	10.00 	销售	否
2020-07-28	17:56:13.854	102900005116899	0.685 	12.00 	销售	否
2020-07-28	17:56:39.507	102900005116530	0.136 	19.80 	销售	否
2020-07-28	17:56:39.697	102900005115793	0.426 	16.00 	销售	否
2020-07-28	17:58:13.248	102900005117056	0.100 	9.00 	销售	否
2020-07-28	17:58:16.467	102900005116530	0.035 	19.80 	销售	否
2020-07-28	17:58:20.201	102900011009444	0.589 	8.00 	销售	否
2020-07-28	17:58:44.469	102900051010455	0.501 	9.00 	销售	否
2020-07-28	17:58:57.939	102900005116714	0.343 	12.70 	销售	是
2020-07-28	17:59:51.892	102900011009970	0.389 	8.00 	销售	否
2020-07-28	17:59:51.957	102900011000328	0.150 	8.00 	销售	否
2020-07-28	18:00:10.514	102900005117056	0.356 	9.00 	销售	否
2020-07-28	18:00:21.651	102900011000328	0.201 	8.00 	销售	否
2020-07-28	18:00:59.803	102900011009970	0.489 	8.00 	销售	否
2020-07-28	18:01:27.889	102900005116530	0.136 	19.80 	销售	否
2020-07-28	18:01:29.920	106956146480197	1.000 	3.50 	销售	否
2020-07-28	18:01:47.936	102900005115779	0.167 	10.90 	销售	是
2020-07-28	18:01:54.373	102900005123880	0.514 	8.00 	销售	否
2020-07-28	18:02:06.420	102900005117209	0.631 	19.80 	销售	否
2020-07-28	18:03:48.014	102900005117056	0.200 	9.00 	销售	否
2020-07-28	18:04:03.185	102900011000328	0.326 	8.00 	销售	否
2020-07-28	18:04:25.233	102900005119975	0.351 	6.00 	销售	否
2020-07-28	18:04:38.342	102900005116530	0.232 	19.80 	销售	否
2020-07-28	18:04:45.655	102900005115793	0.857 	16.00 	销售	否
2020-07-28	18:04:51.507	102900005116714	0.401 	14.00 	销售	否
2020-07-28	18:05:30.967	102900005117056	0.245 	9.00 	销售	否
2020-07-28	18:05:40.954	102900005115823	0.390 	9.00 	销售	否
2020-07-28	18:05:41.015	102900005116714	0.293 	14.00 	销售	否
2020-07-28	18:05:58.390	102900005117056	0.401 	9.00 	销售	否
2020-07-28	18:05:58.513	102900005116233	0.141 	19.80 	销售	否
2020-07-28	18:06:22.420	102900005116714	0.415 	14.00 	销售	否
2020-07-28	18:06:53.248	102900005117056	0.401 	9.00 	销售	否
2020-07-28	18:06:53.363	102900005116257	0.657 	9.00 	销售	否
2020-07-28	18:07:39.803	102900051004294	0.242 	12.00 	销售	否
2020-07-28	18:07:39.919	102900005116943	0.156 	25.80 	销售	否
2020-07-28	18:09:25.331	102900005117056	0.412 	9.00 	销售	否
2020-07-28	18:09:59.535	102900005115823	0.123 	9.00 	销售	否
2020-07-28	18:10:04.998	102900005116530	0.167 	19.80 	销售	否
2020-07-28	18:10:54.511	102900005115762	0.401 	7.00 	销售	否
2020-07-28	18:10:54.572	102900005115786	0.281 	5.00 	销售	否
2020-07-28	18:11:58.640	102900005117056	0.033 	9.00 	销售	否
2020-07-28	18:12:05.515	102900005117056	0.033 	9.00 	销售	否
2020-07-28	18:12:21.733	102900005117056	0.379 	9.00 	销售	否
2020-07-28	18:18:37.248	102900005116530	0.318 	19.80 	销售	否
2020-07-28	18:19:13.292	102900005115793	0.507 	16.00 	销售	否
2020-07-28	18:19:25.248	102900005116257	0.557 	9.00 	销售	否
2020-07-28	18:19:31.389	102900005125815	0.200 	10.00 	销售	否
2020-07-28	18:20:09.690	102900005118831	1.000 	6.90 	销售	否
2020-07-28	18:20:09.904	102900011009970	0.426 	8.00 	销售	否
2020-07-28	18:20:32.139	102900005117056	0.379 	9.00 	销售	否
2020-07-28	18:21:42.764	102900005115823	0.423 	9.00 	销售	否
2020-07-28	18:22:01.295	102900005117056	0.390 	9.00 	销售	否
2020-07-28	18:22:13.225	102900005117056	0.434 	9.00 	销售	否
2020-07-28	18:22:54.498	102900005117056	0.278 	9.00 	销售	否
2020-07-28	18:22:56.592	102900005116530	0.313 	19.80 	销售	否
2020-07-28	18:23:01.545	102900011009444	0.401 	8.00 	销售	否
2020-07-28	18:23:03.513	102900051010455	0.780 	9.00 	销售	否
2020-07-28	18:23:03.580	102900005117056	0.167 	9.00 	销售	否
2020-07-28	18:23:03.769	102900005116530	0.126 	19.80 	销售	否
2020-07-28	18:23:10.405	102900005115984	1.191 	8.00 	销售	否
2020-07-28	18:23:38.592	102900005117056	0.356 	9.00 	销售	否
2020-07-28	18:24:49.123	102900005117056	0.780 	9.00 	销售	否
2020-07-28	18:24:53.372	102900051010455	0.368 	9.00 	销售	否
2020-07-28	18:24:53.434	102900005116714	0.308 	14.00 	销售	否
2020-07-28	18:25:23.670	102900005115779	0.601 	12.00 	销售	否
2020-07-28	18:25:48.873	102900005117056	0.445 	9.00 	销售	否
2020-07-28	18:25:53.108	102900005115823	0.434 	9.00 	销售	否
2020-07-28	18:26:04.530	102900005116714	0.465 	14.00 	销售	否
2020-07-28	18:26:22.311	102900005115786	0.602 	5.00 	销售	否
2020-07-28	18:27:56.708	102900005117056	0.301 	9.00 	销售	否
2020-07-28	18:27:57.130	102900005119975	0.351 	6.00 	销售	否
2020-07-28	18:28:09.629	102900011009970	0.727 	8.00 	销售	否
2020-07-28	18:28:09.802	102900005117056	0.267 	9.00 	销售	否
2020-07-28	18:28:10.748	102900005117056	0.390 	7.50 	销售	是
2020-07-28	18:28:18.986	102900005117056	0.301 	9.00 	销售	否
2020-07-28	18:28:31.842	106956146480197	1.000 	3.50 	销售	否
2020-07-28	18:28:37.826	106956146480197	1.000 	3.50 	销售	否
2020-07-28	18:28:50.748	102900005116233	0.677 	19.80 	销售	否
2020-07-28	18:29:01.061	102900005115908	1.241 	8.00 	销售	否
2020-07-28	18:29:07.401	102900005115984	0.313 	8.00 	销售	否
2020-07-28	18:31:01.868	102900005115823	0.356 	9.00 	销售	否
2020-07-28	18:31:02.113	102900005116257	0.568 	9.00 	销售	否
2020-07-28	18:31:08.998	102900005115793	0.288 	16.00 	销售	否
2020-07-28	18:31:27.489	102900005116530	0.480 	19.00 	销售	是
2020-07-28	18:31:28.284	102900011009444	0.576 	7.70 	销售	是
2020-07-28	18:31:38.092	102900005116714	0.672 	14.00 	销售	否
2020-07-28	18:32:33.916	102900005116257	0.490 	9.00 	销售	否
2020-07-28	18:32:52.045	102900005119975	0.268 	6.00 	销售	否
2020-07-28	18:33:45.999	102900005119975	0.201 	6.00 	销售	否
2020-07-28	18:34:32.765	102900005116714	0.272 	14.00 	销售	否
2020-07-28	18:37:26.545	102900011000328	0.150 	7.00 	销售	是
2020-07-28	18:37:26.606	102900011009970	0.363 	7.00 	销售	是
2020-07-28	18:37:26.902	102900005119975	0.268 	5.10 	销售	是
2020-07-28	18:38:14.243	102900005125815	0.431 	10.00 	销售	否
2020-07-28	18:38:51.140	106956146480197	1.000 	3.50 	销售	否
2020-07-28	18:39:11.311	102900005117056	0.245 	9.00 	销售	否
2020-07-28	18:40:21.149	102900005117056	0.156 	9.00 	销售	否
2020-07-28	18:40:21.560	102900005115786	0.301 	5.00 	销售	否
2020-07-28	18:40:37.343	102900005116714	0.365 	14.00 	销售	否
2020-07-28	18:40:55.062	102900005117056	0.613 	9.00 	销售	否
2020-07-28	18:40:55.308	102900005116530	0.222 	19.80 	销售	否
2020-07-28	18:41:15.873	102900005117056	0.412 	9.00 	销售	否
2020-07-28	18:43:07.363	102900005116547	0.511 	10.00 	销售	否
2020-07-28	18:43:36.092	102900005115762	0.444 	7.00 	销售	否
2020-07-28	18:44:51.300	102900005115984	0.313 	8.00 	销售	否
2020-07-28	18:44:51.551	102900005115823	0.134 	9.00 	销售	否
2020-07-28	18:45:10.936	102900005117056	0.167 	9.00 	销售	否
2020-07-28	18:46:03.419	102900005115779	0.543 	12.00 	销售	否
2020-07-28	18:46:46.540	102900005117056	0.457 	9.00 	销售	否
2020-07-28	18:46:46.663	102900005116257	0.301 	9.00 	销售	否
2020-07-28	18:47:00.951	102900005125815	0.321 	10.00 	销售	否
2020-07-28	18:48:30.467	102900005116226	0.145 	7.60 	销售	否
2020-07-28	18:48:32.873	102900005116233	0.066 	19.80 	销售	否
2020-07-28	18:48:42.811	102900005115984	0.238 	8.00 	销售	否
2020-07-28	18:49:42.014	102900005116547	0.481 	9.10 	销售	是
2020-07-28	18:50:30.167	102900011001806	1.000 	5.90 	销售	否
2020-07-28	18:50:30.287	102900005116714	0.315 	14.00 	销售	否
2020-07-28	18:50:53.034	102900005125808	0.147 	19.80 	销售	否
2020-07-28	18:50:56.304	102900005116943	0.094 	25.80 	销售	否
2020-07-28	18:50:56.609	102900005117056	0.423 	9.00 	销售	否
2020-07-28	18:50:56.670	102900005115908	0.752 	8.00 	销售	否
2020-07-28	18:50:56.792	102900051010455	0.601 	9.00 	销售	否
2020-07-28	18:52:06.504	102900005115779	0.242 	12.00 	销售	否
2020-07-28	18:53:04.009	102900011009970	0.489 	8.00 	销售	否
2020-07-28	18:54:35.084	102900005117056	0.557 	9.00 	销售	否
2020-07-28	18:54:35.263	102900005119975	0.485 	6.00 	销售	否
2020-07-28	18:56:24.648	102900011009444	0.476 	8.00 	销售	否
2020-07-28	18:56:42.592	102900005117056	0.613 	9.00 	销售	否
2020-07-28	18:57:50.823	102900005117056	0.234 	9.00 	销售	否
2020-07-28	18:58:50.594	102900051010455	0.345 	9.00 	销售	否
2020-07-28	18:58:50.777	102900005116257	0.312 	9.00 	销售	否
2020-07-28	19:02:24.810	102900005119944	0.111 	18.00 	销售	否
2020-07-28	19:02:24.906	102900005116899	0.317 	12.00 	销售	否
2020-07-28	19:04:18.670	102900005115779	0.493 	12.00 	销售	否
2020-07-28	19:04:35.264	102900005116257	0.891 	9.00 	销售	否
2020-07-28	19:05:11.933	102900005117056	0.323 	9.00 	销售	否
2020-07-28	19:06:59.721	102900005116547	0.511 	10.00 	销售	否
2020-07-28	19:07:30.795	102900005117056	0.512 	7.90 	销售	是
2020-07-28	19:08:04.349	102900005116912	0.157 	11.90 	销售	是
2020-07-28	19:08:04.466	102900005117056	0.290 	7.60 	销售	是
2020-07-28	19:08:10.054	102900011008522	0.414 	8.00 	销售	否
2020-07-28	19:09:17.798	102900011000328	0.100 	8.00 	销售	否
2020-07-28	19:10:33.488	102900005115779	0.234 	12.00 	销售	否
2020-07-28	19:12:47.785	102900005115908	0.363 	8.00 	销售	否
2020-07-28	19:14:08.852	102900011008522	0.263 	8.00 	销售	否
2020-07-28	19:14:08.975	102900005117056	0.156 	9.00 	销售	否
2020-07-28	19:14:09.036	102900005119975	0.268 	6.00 	销售	否
2020-07-28	19:14:09.158	102900005116530	0.096 	19.80 	销售	否
2020-07-28	19:16:54.998	102900005116257	0.746 	7.90 	销售	是
2020-07-28	19:18:01.791	102900005117056	0.445 	9.00 	销售	否
2020-07-28	19:19:13.163	102900005116899	0.259 	12.00 	销售	否
2020-07-28	19:19:17.525	102900005116714	0.293 	14.00 	销售	否
2020-07-28	19:19:17.716	102900005115779	0.334 	12.00 	销售	否
2020-07-28	19:19:52.640	102900005125808	0.020 	19.80 	销售	否
2020-07-28	19:19:52.808	102900005116899	0.209 	12.00 	销售	否
2020-07-28	19:19:54.646	102900005116530	0.152 	9.00 	销售	是
2020-07-28	19:20:37.681	102900005116257	0.356 	9.00 	销售	否
2020-07-28	19:21:45.608	102900005116899	0.442 	12.00 	销售	否
2020-07-28	19:22:28.357	102900005117056	0.156 	9.00 	销售	否
2020-07-28	19:22:28.519	102900005116943	0.070 	25.80 	销售	否
2020-07-28	19:24:07.826	102900011009970	0.614 	8.00 	销售	否
2020-07-28	19:24:11.826	102900005116714	0.358 	14.00 	销售	否
2020-07-28	19:25:21.155	102900005115779	0.484 	12.00 	销售	否
2020-07-28	19:25:38.201	102900005115786	0.301 	5.00 	销售	否
2020-07-28	19:28:03.639	102900011000328	0.201 	8.00 	销售	否
2020-07-28	19:28:41.405	102900011009970	0.414 	8.00 	销售	否
2020-07-28	19:29:39.645	102900051010455	0.490 	9.00 	销售	否
2020-07-28	19:33:04.342	102900005115946	0.287 	7.00 	销售	否
2020-07-28	19:33:23.858	102900005117056	0.212 	9.00 	销售	否
2020-07-28	19:33:31.472	102900005115786	0.281 	5.00 	销售	否
2020-07-28	19:34:14.592	102900005115779	0.242 	10.70 	销售	是
2020-07-28	19:35:33.686	102900005116547	0.491 	10.00 	销售	否
2020-07-28	19:35:34.376	102900005115779	0.159 	12.00 	销售	否
2020-07-28	19:35:34.439	102900051010455	0.234 	9.00 	销售	否
2020-07-28	19:36:18.190	102900005116547	0.190 	0.70 	销售	是
2020-07-28	19:36:18.254	102900005115984	0.418 	0.50 	销售	是
2020-07-28	19:37:18.878	102900005117056	0.145 	9.00 	销售	否
2020-07-28	19:37:18.939	102900005115984	0.368 	6.00 	销售	是
2020-07-28	19:37:46.972	102900005115779	0.518 	12.00 	销售	否
2020-07-28	19:39:51.045	102900005115984	0.184 	6.00 	销售	是
2020-07-28	19:39:55.087	102900005116257	0.579 	8.00 	销售	是
2020-07-28	19:39:55.377	102900005115779	0.276 	10.70 	销售	是
2020-07-28	19:40:50.108	102900005117056	0.256 	9.00 	销售	否
2020-07-28	19:40:54.780	102900011000328	0.263 	8.00 	销售	否
2020-07-28	19:45:49.524	102900005116530	0.495 	18.20 	销售	是
2020-07-28	19:45:50.024	102900005116547	0.511 	9.20 	销售	是
2020-07-28	19:45:50.086	102900005116257	0.924 	8.30 	销售	是
2020-07-28	19:45:50.272	102900005115984	0.385 	5.50 	销售	是
2020-07-28	19:46:41.945	102900005115984	0.401 	6.00 	销售	是
2020-07-28	19:46:42.069	102900011001806	1.000 	5.90 	销售	否
2020-07-28	19:46:42.123	102900005115786	0.301 	5.00 	销售	否
2020-07-28	19:49:30.947	102900005116714	0.315 	14.00 	销售	否
2020-07-28	19:49:31.392	102900005116530	0.152 	19.80 	销售	否
2020-07-28	19:49:31.455	102900005116547	0.491 	10.00 	销售	否
2020-07-28	19:51:05.498	102900011009970	0.815 	8.00 	销售	否
2020-07-28	19:52:04.346	102900005116257	0.668 	9.00 	销售	否
2020-07-28	19:52:26.685	102900005116257	0.535 	9.00 	销售	否
2020-07-28	19:52:26.747	102900051010455	0.931 	7.00 	销售	否
2020-07-28	19:52:46.969	102900005125808	0.020 	19.80 	销售	否
2020-07-28	19:52:47.073	102900051010455	0.287 	7.00 	销售	否
2020-07-28	19:53:48.102	102900005116943	0.152 	25.80 	销售	否
2020-07-28	19:53:48.158	102900011000328	0.263 	8.00 	销售	否
2020-07-28	19:53:48.355	102900005116530	0.379 	19.80 	销售	否
2020-07-28	19:54:16.576	102900005115984	0.452 	6.00 	销售	是
2020-07-28	19:54:25.921	102900005116714	0.250 	14.00 	销售	否
2020-07-28	19:57:41.368	102900005116509	0.318 	6.00 	销售	否
2020-07-28	19:57:41.686	102900005125815	0.160 	10.00 	销售	否
2020-07-28	19:57:50.780	102900005116547	0.521 	10.00 	销售	否
2020-07-28	20:00:43.138	102900005119975	0.368 	6.00 	销售	否
2020-07-28	20:00:43.376	102900005115779	0.351 	12.00 	销售	否
2020-07-28	20:01:52.613	102900005117056	0.301 	9.00 	销售	否
2020-07-28	20:02:11.576	102900005125815	0.110 	10.00 	销售	否
2020-07-28	20:02:57.206	102900005116530	0.091 	19.80 	销售	否
2020-07-28	20:04:47.389	102900005119975	0.502 	6.00 	销售	否
2020-07-28	20:04:58.670	102900005115984	0.435 	6.00 	销售	是
2020-07-28	20:05:51.521	102900005116899	0.200 	12.00 	销售	否
2020-07-28	20:05:51.683	102900005115984	0.368 	6.00 	销售	是
2020-07-28	20:06:55.068	102900005115984	0.217 	6.00 	销售	是
2020-07-28	20:07:25.971	102900011000328	0.175 	8.00 	销售	否
2020-07-28	20:07:26.031	102900005115823	0.234 	9.00 	销售	否
2020-07-28	20:07:28.913	102900005115960	0.279 	3.00 	销售	是
2020-07-28	20:07:28.977	102900005116714	0.272 	11.50 	销售	是
2020-07-28	20:12:36.576	102900005116714	0.508 	14.00 	销售	否
2020-07-28	20:13:33.186	102900005116530	0.086 	19.80 	销售	否
2020-07-28	20:17:04.627	102900011001806	1.000 	5.90 	销售	否
2020-07-28	20:17:04.681	102900005116257	0.334 	9.00 	销售	否
2020-07-28	20:17:15.639	102900005117056	0.167 	9.00 	销售	否
2020-07-28	20:17:17.876	102900011009444	0.288 	8.00 	销售	否
2020-07-28	20:17:39.255	102900005116714	0.272 	14.00 	销售	否
2020-07-28	20:19:12.501	102900005115984	0.452 	6.00 	销售	是
2020-07-28	20:19:12.560	102900011000328	0.263 	8.00 	销售	否
2020-07-28	20:19:39.420	102900005115779	0.125 	6.80 	销售	是
2020-07-28	20:19:49.418	102900005115984	0.569 	6.00 	销售	是
2020-07-28	20:19:49.482	102900005117056	0.278 	9.00 	销售	否
2020-07-28	20:19:49.800	102900005125815	0.271 	10.00 	销售	否
2020-07-28	20:20:14.161	102900005116547	0.511 	10.00 	销售	否
2020-07-28	20:20:14.291	102900005117056	0.445 	9.00 	销售	否
2020-07-28	20:20:19.383	102900005115984	0.452 	6.00 	销售	是
2020-07-28	20:22:06.053	102900011000328	0.201 	8.00 	销售	否
2020-07-28	20:22:06.114	102900005125808	0.051 	19.80 	销售	否
2020-07-28	20:22:09.858	102900005115779	0.217 	12.00 	销售	否
2020-07-28	20:22:34.179	102900005116530	0.152 	19.80 	销售	否
2020-07-28	20:23:14.389	102900005115984	0.652 	6.00 	销售	是
2020-07-28	20:23:17.842	102900011009970	0.790 	8.00 	销售	否
2020-07-28	20:23:22.169	102900005116714	0.329 	14.00 	销售	否
2020-07-28	20:23:22.298	102900005116257	0.523 	9.00 	销售	否
2020-07-28	20:23:55.530	102900005115984	0.351 	6.00 	销售	是
2020-07-28	20:28:11.028	102900005115984	0.736 	6.00 	销售	是
2020-07-28	20:28:50.029	102900005115779	0.184 	12.00 	销售	否
2020-07-28	20:31:06.061	102900005115984	0.401 	6.00 	销售	是
2020-07-28	20:31:44.780	102900005115779	0.092 	12.00 	销售	否
2020-07-28	20:32:31.968	102900005115908	0.263 	8.00 	销售	否
2020-07-28	20:32:44.241	102900005116257	0.301 	9.00 	销售	否
2020-07-28	20:32:44.298	102900005118831	1.000 	6.90 	销售	否
2020-07-28	20:33:23.186	102900005115984	0.853 	6.00 	销售	是
2020-07-28	20:34:25.812	102900005115779	0.150 	12.00 	销售	否
2020-07-28	20:37:03.272	102900005115908	0.576 	8.00 	销售	否
2020-07-28	20:37:43.405	102900005115984	0.518 	6.00 	销售	是
2020-07-28	20:37:55.276	102900005116530	0.157 	19.80 	销售	否
